Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_m2,RegionGroupe
Brighton East,2/33 Cluden St,2,u,903000.0,S,Hodges,27/11/2016,10.7,3187.0,2.0,1.0,1.0,171.0,101.0,1970.0,Bayside City Council,-37.9125,145.0114,Southern Metropolitan,6938.0,8940.594059405941,south_east_southeast_metro
Brighton East,9 Montgomery St,4,h,2820000.0,S,Buxton,27/11/2016,10.7,3187.0,4.0,4.0,4.0,509.0,337.0,1960.0,Bayside City Council,-37.9172,145.0214,Southern Metropolitan,6938.0,8367.952522255193,south_east_southeast_metro
Brighton East,11 Summerhill Rd,2,h,1813000.0,S,Buxton,27/11/2016,10.7,3187.0,2.0,1.0,2.0,660.0,117.0,1930.0,Bayside City Council,-37.9179,145.0127,Southern Metropolitan,6938.0,15495.726495726496,south_east_southeast_metro
Brighton East,5 Tuxen Ct,5,h,1655000.0,S,Buxton,27/11/2016,10.7,3187.0,5.0,2.0,2.0,679.0,288.0,1950.0,Bayside City Council,-37.9291,145.0283,Southern Metropolitan,6938.0,5746.527777777777,south_east_southeast_metro
Brighton East,5 Arnot St,3,t,1230000.0,S,hockingstuart,28/05/2016,10.7,3187.0,3.0,2.0,2.0,297.0,193.0,1980.0,Bayside City Council,-37.9124,145.0132,Southern Metropolitan,6938.0,6373.056994818653,south_east_southeast_metro
Brighton East,4 Bruce St,4,h,1389000.0,S,Buxton,28/05/2016,10.7,3187.0,4.0,1.0,2.0,656.0,150.0,1930.0,Bayside City Council,-37.9027,145.0225,Southern Metropolitan,6938.0,9260.0,south_east_southeast_metro
Brighton East,2a Hurlstone St,2,t,1014000.0,S,Buxton,30/07/2016,10.7,3187.0,2.0,1.0,1.0,267.0,131.0,1990.0,Bayside City Council,-37.9055,145.0173,Southern Metropolitan,6938.0,7740.458015267175,south_east_southeast_metro
Brunswick,234 Victoria St,2,h,1026000.0,S,Nelson,3/09/2016,5.2,3056.0,2.0,1.0,0.0,225.0,108.0,1905.0,Moreland City Council,-37.7676,144.9665,Northern Metropolitan,11918.0,9500.0,north_west_metro
Brunswick,25 Hardy St,4,h,1500000.0,VB,Nelson,3/12/2016,5.2,3056.0,4.0,3.0,1.0,365.0,209.0,1890.0,Moreland City Council,-37.7624,144.9671,Northern Metropolitan,11918.0,7177.033492822967,north_west_metro
Brunswick,29 Stewart St,4,h,2230000.0,S,Nelson,4/03/2017,5.2,3056.0,4.0,2.0,3.0,851.0,287.0,1940.0,Moreland City Council,-37.7637,144.9662,Northern Metropolitan,11918.0,7770.034843205575,north_west_metro
Brunswick,11/97 Brickworks Dr,2,u,410000.0,S,Ray,4/06/2016,5.2,3056.0,2.0,1.0,1.0,0.0,66.0,2000.0,Moreland City Council,-37.7695,144.9528,Northern Metropolitan,11918.0,6212.121212121212,north_west_metro
Brunswick,9/15 De Carle St,1,u,272500.0,PI,Walshe,4/06/2016,5.2,3056.0,1.0,1.0,1.0,0.0,40.0,1970.0,Moreland City Council,-37.762,144.9647,Northern Metropolitan,11918.0,6812.5,north_west_metro
Brunswick,2/3 Donald St,3,h,680000.0,PI,Nelson,4/06/2016,5.2,3056.0,3.0,3.0,1.0,81.0,100.0,2016.0,Moreland City Council,-37.7575,144.9647,Northern Metropolitan,11918.0,6800.0,north_west_metro
Brunswick,3/9 Austin Tce,2,u,400000.0,S,Jellis,6/08/2016,5.2,3056.0,2.0,1.0,1.0,0.0,61.0,1970.0,Moreland City Council,-37.7608,144.968,Northern Metropolitan,11918.0,6557.377049180328,north_west_metro
Brunswick,77 Blyth St,3,h,950000.0,SP,Jellis,6/08/2016,5.2,3056.0,3.0,1.0,0.0,170.0,96.0,1910.0,Moreland City Council,-37.7661,144.9691,Northern Metropolitan,11918.0,9895.833333333334,north_west_metro
Brunswick,5/185 Brunswick Rd,4,t,860000.0,PI,Nelson,7/05/2016,5.2,3056.0,4.0,2.0,1.0,95.0,97.0,,Moreland City Council,-37.7772,144.9653,Northern Metropolitan,11918.0,8865.9793814433,north_west_metro
Brunswick,141 Gold St,2,h,845500.0,S,Nelson,7/05/2016,5.2,3056.0,2.0,1.0,1.0,179.0,90.0,1890.0,Moreland City Council,-37.7742,144.9542,Northern Metropolitan,11918.0,9394.444444444445,north_west_metro
Brunswick,3/4 Mitchell St,2,t,605000.0,PI,Jellis,7/05/2016,5.2,3056.0,2.0,1.0,1.0,0.0,78.0,2009.0,Moreland City Council,-37.7588,144.9646,Northern Metropolitan,11918.0,7756.410256410257,north_west_metro
Brunswick,9/33 Staley St,2,u,445000.0,S,Walshe,7/05/2016,5.2,3056.0,2.0,1.0,1.0,0.0,61.0,1975.0,Moreland City Council,-37.7643,144.9638,Northern Metropolitan,11918.0,7295.081967213115,north_west_metro
Brunswick,1/263 Albion St,2,u,659500.0,S,Walshe,7/11/2016,5.2,3056.0,2.0,1.0,1.0,100.0,85.0,1970.0,Moreland City Council,-37.7601,144.9581,Northern Metropolitan,11918.0,7758.823529411765,north_west_metro
Brunswick,6/153 Barkly St,2,u,600000.0,S,Nelson,7/11/2016,5.2,3056.0,2.0,1.0,1.0,0.0,75.0,2011.0,Moreland City Council,-37.777,144.9703,Northern Metropolitan,11918.0,8000.0,north_west_metro
Brunswick,129 Albion St,4,h,1115000.0,PI,Jellis,8/10/2016,5.2,3056.0,4.0,1.0,0.0,264.0,139.0,1900.0,Moreland City Council,-37.7611,144.9677,Northern Metropolitan,11918.0,8021.582733812949,north_west_metro
Brunswick,39 Eveline St,3,h,1125000.0,S,Jellis,8/10/2016,5.2,3056.0,3.0,1.0,1.0,278.0,91.0,1910.0,Moreland City Council,-37.7701,144.9633,Northern Metropolitan,11918.0,12362.637362637362,north_west_metro
Brunswick,28 Osborne St,3,h,855000.0,S,Nelson,8/10/2016,5.2,3056.0,3.0,1.0,1.0,229.0,97.0,1930.0,Moreland City Council,-37.7622,144.9586,Northern Metropolitan,11918.0,8814.432989690722,north_west_metro
Brunswick,16 Thistle St,3,t,940000.0,S,Ray,8/10/2016,5.2,3056.0,3.0,2.0,1.0,186.0,140.0,2016.0,Moreland City Council,-37.7581,144.9514,Northern Metropolitan,11918.0,6714.285714285715,north_west_metro
Brunswick,3/38 Charles St,2,t,750000.0,PI,Nelson,10/09/2016,5.2,3056.0,2.0,2.0,1.0,118.0,88.0,2013.0,Moreland City Council,-37.7723,144.9643,Northern Metropolitan,11918.0,8522.727272727272,north_west_metro
Brunswick,73 Davies St,2,h,1056000.0,S,Nelson,10/09/2016,5.2,3056.0,2.0,1.0,1.0,315.0,108.0,1910.0,Moreland City Council,-37.757,144.9697,Northern Metropolitan,11918.0,9777.777777777777,north_west_metro
Brunswick,3/5 Evans St,3,u,880000.0,S,Dingle,10/12/2016,5.2,3056.0,3.0,2.0,1.0,122.0,152.0,2000.0,Moreland City Council,-37.7697,144.9649,Northern Metropolitan,11918.0,5789.473684210527,north_west_metro
Brunswick,5 MacKenzie St,3,h,1222500.0,S,Nelson,10/12/2016,5.2,3056.0,3.0,1.0,0.0,331.0,126.0,1890.0,Moreland City Council,-37.7619,144.959,Northern Metropolitan,11918.0,9702.380952380952,north_west_metro
Brunswick,87 Hope St,3,t,955000.0,S,Nelson,11/02/2017,5.2,3056.0,3.0,2.0,2.0,327.0,110.0,2007.0,Moreland City Council,-37.7636,144.9559,Northern Metropolitan,11918.0,8681.818181818182,north_west_metro
Brunswick,1/32 Donald St,2,u,587000.0,SP,Jellis,12/11/2016,5.2,3056.0,2.0,1.0,1.0,114.0,65.0,1970.0,Moreland City Council,-37.758,144.9667,Northern Metropolitan,11918.0,9030.76923076923,north_west_metro
Brunswick,98 Evans St,3,h,1060000.0,S,Nelson,12/11/2016,5.2,3056.0,3.0,1.0,0.0,257.0,121.0,1935.0,Moreland City Council,-37.7704,144.9695,Northern Metropolitan,11918.0,8760.330578512398,north_west_metro
Brunswick,246 Victoria St,2,h,890000.0,S,Jellis,12/11/2016,5.2,3056.0,2.0,1.0,1.0,199.0,93.0,1900.0,Moreland City Council,-37.7676,144.9659,Northern Metropolitan,11918.0,9569.89247311828,north_west_metro
Brunswick,2/12 Jones St,2,t,685000.0,SP,Jellis,13/08/2016,5.2,3056.0,2.0,2.0,1.0,0.0,100.0,2002.0,Moreland City Council,-37.7617,144.9642,Northern Metropolitan,11918.0,6850.0,north_west_metro
Brunswick,14 Murdock St,3,h,976000.0,S,Jellis,14/05/2016,5.2,3056.0,3.0,2.0,1.0,240.0,162.0,2005.0,Moreland City Council,-37.756,144.9587,Northern Metropolitan,11918.0,6024.691358024691,north_west_metro
Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,14/05/2016,5.2,3056.0,3.0,2.0,1.0,0.0,112.0,1900.0,Moreland City Council,-37.7703,144.9533,Northern Metropolitan,11918.0,5723.214285714285,north_west_metro
Brunswick,157 Albion St,2,h,770000.0,S,Nelson,15/10/2016,5.2,3056.0,2.0,1.0,0.0,152.0,87.0,1910.0,Moreland City Council,-37.7611,144.966,Northern Metropolitan,11918.0,8850.574712643678,north_west_metro
Brunswick,6/305 Albion St,1,u,279500.0,S,Walshe,15/10/2016,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,Moreland City Council,-37.7597,144.9548,Northern Metropolitan,11918.0,5480.392156862745,north_west_metro
Brunswick,177 Barkly St,4,h,1800000.0,VB,Nelson,15/10/2016,5.2,3056.0,4.0,2.0,3.0,271.0,180.0,1900.0,Moreland City Council,-37.7769,144.9691,Northern Metropolitan,11918.0,10000.0,north_west_metro
Brunswick,30 Charles St,4,h,1350000.0,S,Nelson,15/10/2016,5.2,3056.0,4.0,1.0,1.0,370.0,151.0,1940.0,Moreland City Council,-37.7728,144.9639,Northern Metropolitan,11918.0,8940.397350993377,north_west_metro
Brunswick,113 Glenlyon Rd,4,h,1320000.0,S,Nelson,15/10/2016,5.2,3056.0,4.0,2.0,1.0,281.0,156.0,1920.0,Moreland City Council,-37.7722,144.9681,Northern Metropolitan,11918.0,8461.538461538461,north_west_metro
Brunswick,311 Albion St,3,h,825000.0,S,Nelson,16/04/2016,5.2,3056.0,3.0,1.0,1.0,210.0,130.0,1900.0,Moreland City Council,-37.7597,144.9545,Northern Metropolitan,11918.0,6346.153846153846,north_west_metro
Brunswick,175 Edward St,3,h,1261000.0,S,Nelson,16/04/2016,5.2,3056.0,2.0,1.0,1.0,216.0,100.0,1910.0,Moreland City Council,-37.7746,144.9697,Northern Metropolitan,11918.0,12610.0,north_west_metro
Brunswick,84 Stewart St,3,h,1045000.0,S,Jellis,16/04/2016,5.2,3056.0,3.0,1.0,2.0,222.0,105.0,1890.0,Moreland City Council,-37.7642,144.969,Northern Metropolitan,11918.0,9952.380952380952,north_west_metro
Brunswick,215/1 Dods St,3,u,1044000.0,S,Jellis,16/07/2016,5.2,3056.0,3.0,1.0,1.0,0.0,85.0,2000.0,Moreland City Council,-37.773,144.9624,Northern Metropolitan,11918.0,12282.35294117647,north_west_metro
Brunswick,154 Brunswick Rd,3,h,1050000.0,SP,Nelson,17/09/2016,5.2,3056.0,3.0,1.0,1.0,239.0,126.0,1910.0,Moreland City Council,-37.7776,144.963,Northern Metropolitan,11918.0,8333.333333333334,north_west_metro
Brunswick,2 Chambers St,3,h,1691500.0,S,Nelson,17/09/2016,5.2,3056.0,3.0,2.0,3.0,470.0,152.0,1920.0,Moreland City Council,-37.7788,144.9688,Northern Metropolitan,11918.0,11128.28947368421,north_west_metro
Brunswick,54 Davies St,2,h,1075000.0,PI,Jellis,17/09/2016,5.2,3056.0,2.0,1.0,0.0,311.0,108.0,1930.0,Moreland City Council,-37.7572,144.9687,Northern Metropolitan,11918.0,9953.703703703704,north_west_metro
Brunswick,23/10 Breese St,2,u,501000.0,S,Nelson,18/03/2017,5.2,3056.0,2.0,1.0,1.0,1140.0,80.0,2010.0,Moreland City Council,-37.7634,144.9616,Northern Metropolitan,11918.0,6262.5,north_west_metro
Brunswick,393A Brunswick Rd,3,h,1260000.0,S,Rendina,18/03/2017,5.2,3056.0,3.0,1.0,6.0,563.0,98.0,1960.0,Moreland City Council,-37.7757,144.9505,Northern Metropolitan,11918.0,12857.142857142857,north_west_metro
Brunswick,52 Evans St,3,h,1650000.0,S,Nelson,18/03/2017,5.2,3056.0,3.0,1.0,2.0,495.0,141.0,1920.0,Moreland City Council,-37.7702,144.9672,Northern Metropolitan,11918.0,11702.127659574468,north_west_metro
Brunswick,8/705 Park St,2,u,601000.0,S,Brad,18/03/2017,5.2,3056.0,2.0,1.0,1.0,0.0,57.0,1970.0,Moreland City Council,-37.7778,144.9594,Northern Metropolitan,11918.0,10543.859649122807,north_west_metro
Brunswick,17 Sutherland St,2,h,1015000.0,S,Nelson,18/03/2017,5.2,3056.0,2.0,1.0,0.0,453.0,86.0,1920.0,Moreland City Council,-37.762,144.9547,Northern Metropolitan,11918.0,11802.32558139535,north_west_metro
Brunswick,3 Ballarat St,1,t,625000.0,PI,Jellis,18/06/2016,5.2,3056.0,1.0,1.0,1.0,82.0,114.0,1930.0,Moreland City Council,-37.7661,144.9614,Northern Metropolitan,11918.0,5482.456140350877,north_west_metro
Brunswick,5 Black St,3,h,1700000.0,S,Collins,18/06/2016,5.2,3056.0,3.0,2.0,1.0,0.0,195.0,1945.0,Moreland City Council,-37.7763,144.9597,Northern Metropolitan,11918.0,8717.948717948719,north_west_metro
Brunswick,77 Brickworks Dr,3,t,815000.0,S,Nelson,18/06/2016,5.2,3056.0,3.0,2.0,1.0,99.0,142.0,,Moreland City Council,-37.769,144.953,Northern Metropolitan,11918.0,5739.43661971831,north_west_metro
Brunswick,11/68 De Carle St,2,u,435000.0,SP,Jellis,18/06/2016,5.2,3056.0,2.0,1.0,1.0,0.0,57.0,1973.0,Moreland City Council,-37.7597,144.9655,Northern Metropolitan,11918.0,7631.578947368421,north_west_metro
Brunswick,222 Barkly St,5,h,2500000.0,S,Jellis,19/11/2016,5.2,3056.0,5.0,2.0,2.0,555.0,266.0,1890.0,Moreland City Council,-37.7767,144.9645,Northern Metropolitan,11918.0,9398.496240601504,north_west_metro
Brunswick,105 Dawson St,2,h,860000.0,PI,Jellis,19/11/2016,5.2,3056.0,2.0,1.0,1.0,298.0,88.0,1910.0,Moreland City Council,-37.7704,144.9504,Northern Metropolitan,11918.0,9772.727272727272,north_west_metro
Brunswick,10/66 De Carle St,2,u,491000.0,S,Jellis,19/11/2016,5.2,3056.0,2.0,1.0,1.0,1080.0,66.0,1960.0,Moreland City Council,-37.7598,144.9655,Northern Metropolitan,11918.0,7439.393939393939,north_west_metro
Brunswick,5 Hanover St,3,h,985000.0,S,Jellis,22/05/2016,5.2,3056.0,3.0,1.0,2.0,384.0,89.0,1940.0,Moreland City Council,-37.7626,144.9535,Northern Metropolitan,11918.0,11067.41573033708,north_west_metro
Brunswick,64 Hanover St,3,h,1250000.0,S,Ray,22/05/2016,5.2,3056.0,3.0,1.0,1.0,483.0,162.0,1890.0,Moreland City Council,-37.7602,144.9543,Northern Metropolitan,11918.0,7716.049382716049,north_west_metro
Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,22/05/2016,5.2,3056.0,3.0,2.0,1.0,0.0,112.0,1900.0,Moreland City Council,-37.7703,144.9533,Northern Metropolitan,11918.0,5723.214285714285,north_west_metro
Brunswick,58 Cassels Rd,3,h,860000.0,S,Ray,22/08/2016,5.2,3056.0,3.0,1.0,1.0,184.0,104.0,1890.0,Moreland City Council,-37.7563,144.96,Northern Metropolitan,11918.0,8269.23076923077,north_west_metro
Brunswick,35 Percy St,2,h,705000.0,S,Chambers,23/04/2016,5.2,3056.0,2.0,1.0,1.0,161.0,68.0,1910.0,Moreland City Council,-37.7646,144.9586,Northern Metropolitan,11918.0,10367.64705882353,north_west_metro
Brunswick,270 Albion St,3,h,880000.0,S,Nelson,24/09/2016,5.2,3056.0,3.0,1.0,1.0,264.0,117.0,1915.0,Moreland City Council,-37.7603,144.9573,Northern Metropolitan,11918.0,7521.3675213675215,north_west_metro
Brunswick,2/18 De Carle St,2,t,754000.0,S,Nelson,24/09/2016,5.2,3056.0,2.0,2.0,1.0,177.0,105.0,2000.0,Moreland City Council,-37.7625,144.9653,Northern Metropolitan,11918.0,7180.952380952381,north_west_metro
Brunswick,5/6 Pottery Ct,2,u,590000.0,S,Woodards,24/09/2016,5.2,3056.0,2.0,1.0,1.0,0.0,74.0,2004.0,Moreland City Council,-37.7703,144.9533,Northern Metropolitan,11918.0,7972.972972972973,north_west_metro
Brunswick,2/6 Sydney Rd,2,u,575000.0,S,Nelson,24/09/2016,5.2,3056.0,2.0,1.0,1.0,0.0,66.0,1950.0,Moreland City Council,-37.7775,144.9607,Northern Metropolitan,11918.0,8712.121212121212,north_west_metro
Brunswick,28 Frederick St,3,h,1510000.0,S,Nelson,25/02/2017,5.2,3056.0,3.0,1.0,0.0,325.0,150.0,1920.0,Moreland City Council,-37.7621,144.9595,Northern Metropolitan,11918.0,10066.666666666666,north_west_metro
Brunswick,3/30 Heller St,2,t,801000.0,S,Jellis,25/02/2017,5.2,3056.0,2.0,2.0,1.0,156.0,87.0,2007.0,Moreland City Council,-37.7744,144.9498,Northern Metropolitan,11918.0,9206.896551724138,north_west_metro
Brunswick,32 Lobb St,3,t,820000.0,SP,Jellis,25/02/2017,5.2,3056.0,3.0,2.0,2.0,4668.0,126.0,2011.0,Moreland City Council,-37.7687,144.9649,Northern Metropolitan,11918.0,6507.936507936508,north_west_metro
Brunswick,10/285 Brunswick Rd,1,u,370000.0,S,Jellis,26/07/2016,5.2,3056.0,1.0,1.0,1.0,540.0,45.0,1970.0,Moreland City Council,-37.7766,144.9574,Northern Metropolitan,11918.0,8222.222222222223,north_west_metro
Brunswick,4 Frederick St,3,h,1170000.0,S,Nelson,26/07/2016,5.2,3056.0,3.0,1.0,0.0,285.0,104.0,1890.0,Moreland City Council,-37.7634,144.9593,Northern Metropolitan,11918.0,11250.0,north_west_metro
Brunswick,4 Bell St,4,h,1790000.0,S,Ray,27/06/2016,5.2,3056.0,3.0,1.0,1.0,416.0,129.0,1920.0,Moreland City Council,-37.7737,144.965,Northern Metropolitan,11918.0,13875.968992248061,north_west_metro
Brunswick,2/123 Brunswick Rd,3,t,640000.0,PI,Walshe,27/06/2016,5.2,3056.0,3.0,2.0,1.0,110.0,118.0,2000.0,Moreland City Council,-37.7776,144.9691,Northern Metropolitan,11918.0,5423.728813559322,north_west_metro
Brunswick,36 Charles St,4,h,1875000.0,S,Jellis,27/06/2016,5.2,3056.0,4.0,2.0,2.0,657.0,207.0,1958.0,Moreland City Council,-37.7725,144.964,Northern Metropolitan,11918.0,9057.971014492754,north_west_metro
Brunswick,11 William St,3,t,705000.0,PI,Nelson,27/06/2016,5.2,3056.0,2.0,1.0,1.0,55.0,111.0,2012.0,Moreland City Council,-37.7611,144.9622,Northern Metropolitan,11918.0,6351.351351351352,north_west_metro
Brunswick,7 Hall St,4,h,1217000.0,S,Walshe,27/11/2016,5.2,3056.0,4.0,1.0,0.0,363.0,127.0,1920.0,Moreland City Council,-37.7621,144.9506,Northern Metropolitan,11918.0,9582.677165354331,north_west_metro
Brunswick,7 Louisa St,3,h,1020000.0,SP,Jellis,27/11/2016,5.2,3056.0,3.0,1.0,3.0,308.0,119.0,1943.0,Moreland City Council,-37.7649,144.9641,Northern Metropolitan,11918.0,8571.42857142857,north_west_metro
Brunswick,26 Warburton St,3,h,1340000.0,S,Nelson,27/11/2016,5.2,3056.0,3.0,1.0,1.0,316.0,132.0,1910.0,Moreland City Council,-37.7741,144.9703,Northern Metropolitan,11918.0,10151.515151515152,north_west_metro
Brunswick,11 Denman St,4,h,1410000.0,PI,Jellis,28/05/2016,5.2,3056.0,4.0,2.0,1.0,460.0,214.0,1916.0,Moreland City Council,-37.7554,144.9544,Northern Metropolitan,11918.0,6588.785046728972,north_west_metro
Brunswick,19 Horne St,3,h,1550000.0,S,Nelson,28/05/2016,5.2,3056.0,3.0,1.0,1.0,346.0,126.0,1900.0,Moreland City Council,-37.7738,144.9695,Northern Metropolitan,11918.0,12301.587301587302,north_west_metro
Brunswick,30 Lobb St,3,h,740000.0,PI,Nelson,28/05/2016,5.2,3056.0,3.0,2.0,1.0,4676.0,122.0,2010.0,Moreland City Council,-37.7687,144.9649,Northern Metropolitan,11918.0,6065.573770491803,north_west_metro
Brunswick,2/22 Saxon St,2,u,592500.0,S,Nelson,28/05/2016,5.2,3056.0,2.0,1.0,2.0,0.0,89.0,2002.0,Moreland City Council,-37.7706,144.9608,Northern Metropolitan,11918.0,6657.303370786517,north_west_metro
Brunswick,11/6 Sydney Rd,1,u,370000.0,S,Nelson,28/05/2016,5.2,3056.0,1.0,1.0,1.0,0.0,54.0,1965.0,Moreland City Council,-37.7775,144.9607,Northern Metropolitan,11918.0,6851.851851851852,north_west_metro
Brunswick,46 Tinning St,2,h,765000.0,S,Nelson,28/05/2016,5.2,3056.0,2.0,1.0,1.0,199.0,120.0,1880.0,Moreland City Council,-37.759,144.9597,Northern Metropolitan,11918.0,6375.0,north_west_metro
Brunswick,10 Cliff St,1,h,772000.0,SP,Collins,28/08/2016,5.2,3056.0,1.0,1.0,1.0,147.0,82.0,1890.0,Moreland City Council,-37.7643,144.9584,Northern Metropolitan,11918.0,9414.634146341463,north_west_metro
Brunswick,69 Glenlyon Rd,3,h,1210000.0,S,Nelson,28/08/2016,5.2,3056.0,3.0,2.0,1.0,280.0,130.0,1890.0,Moreland City Council,-37.7719,144.9661,Northern Metropolitan,11918.0,9307.692307692309,north_west_metro
Brunswick,25 Gray St,4,h,1755000.0,S,Jellis,28/08/2016,5.2,3056.0,4.0,2.0,1.0,354.0,199.0,1910.0,Moreland City Council,-37.7745,144.9523,Northern Metropolitan,11918.0,8819.095477386934,north_west_metro
Brunswick,411 Barkly St,2,h,945000.0,S,Jellis,30/07/2016,5.2,3056.0,2.0,1.0,2.0,246.0,103.0,1910.0,Moreland City Council,-37.775,144.9536,Northern Metropolitan,11918.0,9174.757281553399,north_west_metro
Brunswick,52 Talbot St,2,h,755000.0,S,Nelson,30/07/2016,5.2,3056.0,2.0,1.0,1.0,159.0,157.0,1930.0,Moreland City Council,-37.7656,144.9562,Northern Metropolitan,11918.0,4808.91719745223,north_west_metro
Brunswick West,8/7 Passfield St,2,u,521500.0,S,Peter,3/09/2016,5.9,3055.0,2.0,1.0,1.0,0.0,69.0,1960.0,Moreland City Council,-37.768,144.9408,Northern Metropolitan,7082.0,7557.971014492754,north_west_metro
Brunswick West,25 Wales St,3,h,1190000.0,S,Nelson,3/12/2016,5.9,3055.0,3.0,1.0,1.0,0.0,119.0,1920.0,Moreland City Council,-37.7564,144.9422,Northern Metropolitan,7082.0,10000.0,north_west_metro
Brunswick West,2/13 Walker St,2,u,471000.0,S,Jellis,4/03/2017,5.9,3055.0,2.0,1.0,1.0,564.0,60.0,1970.0,Moreland City Council,-37.7665,144.9425,Northern Metropolitan,7082.0,7850.0,north_west_metro
Brunswick West,1/455 Albion St,1,u,265000.0,PI,Walshe,7/05/2016,5.9,3055.0,1.0,1.0,1.0,0.0,42.0,2000.0,Moreland City Council,-37.7586,144.9452,Northern Metropolitan,7082.0,6309.523809523809,north_west_metro
Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,7/05/2016,5.9,3055.0,3.0,1.0,0.0,220.0,93.0,1930.0,Moreland City Council,-37.7659,144.9494,Northern Metropolitan,7082.0,10268.817204301075,north_west_metro
Brunswick West,497 Albion St,5,h,1350000.0,SP,Woodards,7/11/2016,5.9,3055.0,5.0,2.0,2.0,510.0,321.0,1997.0,Moreland City Council,-37.7581,144.9414,Northern Metropolitan,7082.0,4205.607476635514,north_west_metro
Brunswick West,11/7 Egginton St,2,t,380000.0,VB,Nelson,7/11/2016,5.9,3055.0,2.0,1.0,1.0,0.0,85.0,1970.0,Moreland City Council,-37.7607,144.9393,Northern Metropolitan,7082.0,4470.588235294118,north_west_metro
Brunswick West,12/881 Park St,1,u,300000.0,SP,Grantham,7/11/2016,5.9,3055.0,1.0,1.0,0.0,0.0,37.0,1960.0,Moreland City Council,-37.7763,144.947,Northern Metropolitan,7082.0,8108.108108108108,north_west_metro
Brunswick West,10 Yarrabin St,3,h,810000.0,S,Brad,7/11/2016,5.9,3055.0,3.0,1.0,2.0,349.0,95.0,1950.0,Moreland City Council,-37.7589,144.9368,Northern Metropolitan,7082.0,8526.315789473685,north_west_metro
Brunswick West,81 Melville Rd,3,h,793000.0,S,Ray,10/12/2016,5.9,3055.0,3.0,1.0,0.0,275.0,119.0,1935.0,Moreland City Council,-37.763,144.9439,Northern Metropolitan,7082.0,6663.865546218487,north_west_metro
Brunswick West,6/524 Moreland Rd,2,u,400000.0,SP,Nelson,10/12/2016,5.9,3055.0,2.0,1.0,1.0,73.0,64.0,1960.0,Moreland City Council,-37.7528,144.9368,Northern Metropolitan,7082.0,6250.0,north_west_metro
Brunswick West,107/480 Albion St,2,u,400500.0,SP,Nelson,11/02/2017,5.9,3055.0,2.0,1.0,1.0,0.0,70.0,2013.0,Moreland City Council,-37.7582,144.94,Northern Metropolitan,7082.0,5721.428571428572,north_west_metro
Brunswick West,1/572 Moreland Rd,3,t,797500.0,S,Nelson,11/02/2017,5.9,3055.0,3.0,2.0,2.0,262.0,155.0,2010.0,Moreland City Council,-37.7519,144.9324,Northern Metropolitan,7082.0,5145.1612903225805,north_west_metro
